,oai,datestamp,language,speaker,doi,length,uri,requires,type
5897,oai:crdo.vjf.cnrs.fr:cocoon-8e777be5-ab06-3fe9-b4f6-ac4123603ab7,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004383,153.0,https://cocoon.huma-num.fr/data/archi/masters/234754.wav,,dialogue
5898,oai:crdo.vjf.cnrs.fr:cocoon-caa70448-dede-3493-8664-e48d8576c42f,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004384,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_NUMPLUSCL_L2_BIRDS_1TO30_F4_11MARCH2009.xml,oai:crdo.vjf.cnrs.fr:cocoon-8e777be5-ab06-3fe9-b4f6-ac4123603ab7,dialogue
5899,oai:crdo.vjf.cnrs.fr:cocoon-4880b2bd-aadc-3b3b-96ae-c77be6b0fcb2,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004385,176.0,https://cocoon.huma-num.fr/data/archi/masters/234755.wav,,dialogue
5900,oai:crdo.vjf.cnrs.fr:cocoon-c2013f00-246d-38c8-8980-0614a4e91b09,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004386,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_NUMPLUSCL_L2_BIRDS_30TO100_F4_26SEPT2011_AUDIOPLUSEGG.xml,oai:crdo.vjf.cnrs.fr:cocoon-4880b2bd-aadc-3b3b-96ae-c77be6b0fcb2,dialogue
5901,oai:crdo.vjf.cnrs.fr:cocoon-47b6f834-292d-35a4-aa01-1a6c1d20eefd,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004387,281.0,https://cocoon.huma-num.fr/data/archi/masters/234756.wav,,dialogue
5902,oai:crdo.vjf.cnrs.fr:cocoon-473f6248-142a-3e33-8a5a-2d3b1a96d744,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004388,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_NUMPLUSCL_L2_MEALS_1TO100_F4_4OCT2011_AUDIOPLUSEGG.xml,oai:crdo.vjf.cnrs.fr:cocoon-47b6f834-292d-35a4-aa01-1a6c1d20eefd,dialogue
5903,oai:crdo.vjf.cnrs.fr:cocoon-e8fd0974-c12e-30d7-8ff6-54b483a200fa,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004389,17.0,https://cocoon.huma-num.fr/data/archi/masters/234757.wav,,dialogue
5904,oai:crdo.vjf.cnrs.fr:cocoon-438e4e6f-49a5-3f06-b2f8-f4c0b07dbb61,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004390,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_NUMPLUSCL_L2_OUNCES_1TO10_F4_26SEPT2011_AUDIOPLUSEGG.xml,oai:crdo.vjf.cnrs.fr:cocoon-e8fd0974-c12e-30d7-8ff6-54b483a200fa,dialogue
5905,oai:crdo.vjf.cnrs.fr:cocoon-f71b9c41-93dd-344b-8b2b-6e5430353839,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004391,112.0,https://cocoon.huma-num.fr/data/archi/masters/234758.wav,,dialogue
5906,oai:crdo.vjf.cnrs.fr:cocoon-44eedd65-86c6-3020-b691-6a3eeed174ac,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004392,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_NUMPLUSCL_L2_ROPE_1TO30_F4_11MARCH2009.xml,oai:crdo.vjf.cnrs.fr:cocoon-f71b9c41-93dd-344b-8b2b-6e5430353839,dialogue
5907,oai:crdo.vjf.cnrs.fr:cocoon-2bf8107a-6054-31b9-a355-38cb1f16706b,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004393,541.0,https://cocoon.huma-num.fr/data/archi/masters/234759.wav,,dialogue
5908,oai:crdo.vjf.cnrs.fr:cocoon-e2fe98dc-6702-3a76-8d64-78966d8666c7,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004394,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_NUMPLUSCL_L2_ROPE_1TO100_F4_4OCT2011_AUDIOPLUSEGG.xml,oai:crdo.vjf.cnrs.fr:cocoon-2bf8107a-6054-31b9-a355-38cb1f16706b,dialogue
5909,oai:crdo.vjf.cnrs.fr:cocoon-df224c00-5f12-3f15-9f5f-5333bddd90fc,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004395,140.0,https://cocoon.huma-num.fr/data/archi/masters/234760.wav,,dialogue
5910,oai:crdo.vjf.cnrs.fr:cocoon-358c9506-978d-3ed3-a2f8-7295691d7b1e,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004396,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_NUMPLUSCL_L2_ROPE_30TO100_F4_26SEPT2011_AUDIOPLUSEGG.xml,oai:crdo.vjf.cnrs.fr:cocoon-df224c00-5f12-3f15-9f5f-5333bddd90fc,dialogue
5911,oai:crdo.vjf.cnrs.fr:cocoon-33af109e-537a-35d2-ae13-2985df07af42,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004397,169.0,https://cocoon.huma-num.fr/data/archi/masters/234761.wav,,dialogue
5912,oai:crdo.vjf.cnrs.fr:cocoon-243217a3-0340-3667-aee9-dbf6a9bf8596,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004398,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_NUMPLUSCL_L2_TIMES_1TO100_F4_24SEPT2011_AUDIOPLUSEGG.xml,oai:crdo.vjf.cnrs.fr:cocoon-33af109e-537a-35d2-ae13-2985df07af42,dialogue
5913,oai:crdo.vjf.cnrs.fr:cocoon-16ec9003-b85f-3294-b6b2-f98bcd551a30,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004399,27.0,https://cocoon.huma-num.fr/data/archi/masters/235202.wav,,dialogue
5914,oai:crdo.vjf.cnrs.fr:cocoon-f64997f7-e75e-3e12-a331-829223a16387,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004400,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_NUMPLUSCL_L2_TREES_1TO10_F4_11MARCH2009.xml,oai:crdo.vjf.cnrs.fr:cocoon-16ec9003-b85f-3294-b6b2-f98bcd551a30,dialogue
5915,oai:crdo.vjf.cnrs.fr:cocoon-71bb9ae8-6794-3509-a8a1-d48f585b1e5e,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004401,344.0,https://cocoon.huma-num.fr/data/archi/masters/235203.wav,,dialogue
5916,oai:crdo.vjf.cnrs.fr:cocoon-21e78e45-62d9-324e-b9c8-7d43ca886667,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004402,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_NUMPLUSCL_L3_BUNDLEOFHAY_1TO100_F4_4OCT2011_AUDIOPLUSEGG.xml,oai:crdo.vjf.cnrs.fr:cocoon-71bb9ae8-6794-3509-a8a1-d48f585b1e5e,dialogue
5917,oai:crdo.vjf.cnrs.fr:cocoon-6bd9a90b-95ac-374c-b12c-590fab22ad3c,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004403,96.0,https://cocoon.huma-num.fr/data/archi/masters/235204.wav,,dialogue
5918,oai:crdo.vjf.cnrs.fr:cocoon-50dcfda7-dd8d-3983-bb13-dec249a17e5d,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004404,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_NUMPLUSCL_L3_BUNDLEOFHAY_1TO100_F4_24SEPT2011_AUDIOPLUSEGG.xml,oai:crdo.vjf.cnrs.fr:cocoon-6bd9a90b-95ac-374c-b12c-590fab22ad3c,dialogue
5919,oai:crdo.vjf.cnrs.fr:cocoon-32e125d4-6487-343e-a583-9723e40c5a7b,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004405,134.0,https://cocoon.huma-num.fr/data/archi/masters/235205.wav,,dialogue
5920,oai:crdo.vjf.cnrs.fr:cocoon-d8a81bf0-8a6c-37f5-909c-b453d9b16936,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004406,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_NUMPLUSCL_M1_HANDFUL_1TO100_F4_24SEPT2011_AUDIOPLUSEGG.xml,oai:crdo.vjf.cnrs.fr:cocoon-32e125d4-6487-343e-a583-9723e40c5a7b,dialogue
5921,oai:crdo.vjf.cnrs.fr:cocoon-e84a5ce8-8f59-3c30-b579-4e1758ed04ba,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004407,133.0,https://cocoon.huma-num.fr/data/archi/masters/235206.wav,,dialogue
5922,oai:crdo.vjf.cnrs.fr:cocoon-dfb0dea6-15fa-3236-b6d8-a85878bc0bb1,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004408,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_NUMPLUSCL_M1_HEAP_1TO100_F4_24SEPT2011_AUDIOPLUSEGG.xml,oai:crdo.vjf.cnrs.fr:cocoon-e84a5ce8-8f59-3c30-b579-4e1758ed04ba,dialogue
5923,oai:crdo.vjf.cnrs.fr:cocoon-40c8b949-16fb-337d-a87e-d5bd908bb15f,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004409,143.0,https://cocoon.huma-num.fr/data/archi/masters/235207.wav,,dialogue
5924,oai:crdo.vjf.cnrs.fr:cocoon-00af4057-c79b-3b6f-b038-a617dc5993b9,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004410,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_NUMPLUSCL_M1_KNIFE_1TO30_F4_13MARCH2009.xml,oai:crdo.vjf.cnrs.fr:cocoon-40c8b949-16fb-337d-a87e-d5bd908bb15f,dialogue
5925,oai:crdo.vjf.cnrs.fr:cocoon-037c0b5f-33ba-34fb-83c6-39c26e4d09f8,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004411,532.0,https://cocoon.huma-num.fr/data/archi/masters/235208.wav,,dialogue
5926,oai:crdo.vjf.cnrs.fr:cocoon-a4fc0ab3-149d-3d7a-9e2e-3698c8811b86,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004412,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_NUMPLUSCL_M1_KNIFE_1TO100_F4_3OCT2011_AUDIOPLUSEGG.xml,oai:crdo.vjf.cnrs.fr:cocoon-037c0b5f-33ba-34fb-83c6-39c26e4d09f8,dialogue
5927,oai:crdo.vjf.cnrs.fr:cocoon-91489ac2-40dc-383a-af4d-e34c7726a16f,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004413,145.0,https://cocoon.huma-num.fr/data/archi/masters/235209.wav,,dialogue
5928,oai:crdo.vjf.cnrs.fr:cocoon-51b581ad-0ec9-38ec-b10f-ad2b83a6f68d,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004414,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_NUMPLUSCL_M1_KNIFE_30TO100_F4_26SEPT2011_AUDIOPLUSEGG.xml,oai:crdo.vjf.cnrs.fr:cocoon-91489ac2-40dc-383a-af4d-e34c7726a16f,dialogue
5929,oai:crdo.vjf.cnrs.fr:cocoon-c1967ef7-8ed6-37ad-9114-b49daa52468c,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004415,151.0,https://cocoon.huma-num.fr/data/archi/masters/235210.wav,,dialogue
5930,oai:crdo.vjf.cnrs.fr:cocoon-17ca6f4e-098f-3a12-a3f3-7b3452a99af0,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004416,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_NUMPLUSCL_M2_MONTH_1TO30_F4_11MARCH2009.xml,oai:crdo.vjf.cnrs.fr:cocoon-c1967ef7-8ed6-37ad-9114-b49daa52468c,dialogue
5931,oai:crdo.vjf.cnrs.fr:cocoon-0ce38fef-4386-3446-b5b2-fc420d4cf148,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004417,202.0,https://cocoon.huma-num.fr/data/archi/masters/235211.wav,,dialogue
5932,oai:crdo.vjf.cnrs.fr:cocoon-b243cd2d-7ef2-34bc-b3c3-ebbfdbe19a54,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004418,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_NUMPLUSCL_M2_PAIRS_1TO100_F4_24SEPT2011_AUDIOPLUSEGG.xml,oai:crdo.vjf.cnrs.fr:cocoon-0ce38fef-4386-3446-b5b2-fc420d4cf148,dialogue
5933,oai:crdo.vjf.cnrs.fr:cocoon-d0426cec-6a33-3710-82be-89449bb18585,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004419,436.0,https://cocoon.huma-num.fr/data/archi/masters/235212.wav,,dialogue
5934,oai:crdo.vjf.cnrs.fr:cocoon-85cf29c6-910b-37b3-8970-6ee934033a49,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004420,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_NUMPLUSCL_M2_ROUNDOBJECTS_1TO100_F4_3OCT2011_AUDIOPLUSEGG.xml,oai:crdo.vjf.cnrs.fr:cocoon-d0426cec-6a33-3710-82be-89449bb18585,dialogue
5935,oai:crdo.vjf.cnrs.fr:cocoon-6c87371d-f9ad-3496-83a4-5d5bf02b9388,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004421,155.0,https://cocoon.huma-num.fr/data/archi/masters/235214.wav,,dialogue
5936,oai:crdo.vjf.cnrs.fr:cocoon-f25d8e6b-8b23-3552-b26e-ce20ce489ec4,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004422,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_NUMPLUSCL_MH1_MEMBEROFPAIR_1TO30_F4_11MARCH2009.xml,oai:crdo.vjf.cnrs.fr:cocoon-6c87371d-f9ad-3496-83a4-5d5bf02b9388,dialogue
5937,oai:crdo.vjf.cnrs.fr:cocoon-7af967c5-d09c-332d-9bcd-9144c40e65b2,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004423,130.0,https://cocoon.huma-num.fr/data/archi/masters/235215.wav,,dialogue
5938,oai:crdo.vjf.cnrs.fr:cocoon-fc590c46-a96c-384f-aa06-f98acfe0115f,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004424,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_NUMPLUSCL_MH1_POUND_1TO100_F4_24SEPT2011_AUDIOPLUSEGG.xml,oai:crdo.vjf.cnrs.fr:cocoon-7af967c5-d09c-332d-9bcd-9144c40e65b2,dialogue
5939,oai:crdo.vjf.cnrs.fr:cocoon-5a006333-133d-3952-94e0-cf77a4e0ca4b,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004425,100.0,https://cocoon.huma-num.fr/data/archi/masters/235222.wav,,dialogue
5940,oai:crdo.vjf.cnrs.fr:cocoon-57121419-3967-354f-b42b-5e25b6fd5708,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004426,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_NUMPLUSCL_MH1_YEAR_1TO30_F4_11MARCH2009.xml,oai:crdo.vjf.cnrs.fr:cocoon-5a006333-133d-3952-94e0-cf77a4e0ca4b,dialogue
5941,oai:crdo.vjf.cnrs.fr:cocoon-507ee6d0-15e7-3fc5-9288-cab5476c2e99,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004427,384.0,https://cocoon.huma-num.fr/data/archi/masters/235223.wav,,dialogue
5942,oai:crdo.vjf.cnrs.fr:cocoon-041f7210-f263-3572-9efa-5e73b6260dac,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004428,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_NUMPLUSCL_MH1_YEAR_1TO100_F4_3OCT2011_AUDIOPLUSEGG.xml,oai:crdo.vjf.cnrs.fr:cocoon-507ee6d0-15e7-3fc5-9288-cab5476c2e99,dialogue
5943,oai:crdo.vjf.cnrs.fr:cocoon-6b82bb0f-27b4-317b-82b9-42b2e79587b5,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004429,449.0,https://cocoon.huma-num.fr/data/archi/masters/235224.wav,,dialogue
5944,oai:crdo.vjf.cnrs.fr:cocoon-7452fe68-c9e6-337a-88c2-51f063c8c2ce,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004430,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_NUMPLUSCL_MH1_YEAR_30TO100_F4_26SEPT2011_AUDIOPLUSEGG.xml,oai:crdo.vjf.cnrs.fr:cocoon-6b82bb0f-27b4-317b-82b9-42b2e79587b5,dialogue
5945,oai:crdo.vjf.cnrs.fr:cocoon-3997c59d-026c-3436-9001-ff29247b2e84,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004431,160.0,https://cocoon.huma-num.fr/data/archi/masters/235225.wav,,dialogue
5946,oai:crdo.vjf.cnrs.fr:cocoon-b12065b3-936b-32ed-9468-38958b8bc01a,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004432,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_NUMPLUSCL_MH2_PEOPLE_1TO30_F4_11MARCH2009.xml,oai:crdo.vjf.cnrs.fr:cocoon-3997c59d-026c-3436-9001-ff29247b2e84,dialogue
5947,oai:crdo.vjf.cnrs.fr:cocoon-285cfebf-5ba1-3c90-b6c7-ce7ea0a2197f,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004433,281.0,https://cocoon.huma-num.fr/data/archi/masters/235226.wav,,dialogue
5948,oai:crdo.vjf.cnrs.fr:cocoon-8287c747-2343-3782-bd09-9fe11d4bc440,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004434,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_NUMPLUSCL_MH2_PEOPLE_1TO100_F4_3OCT2011_AUDIOPLUSEGG.xml,oai:crdo.vjf.cnrs.fr:cocoon-285cfebf-5ba1-3c90-b6c7-ce7ea0a2197f,dialogue
5949,oai:crdo.vjf.cnrs.fr:cocoon-bcf31657-dc11-32d4-8eed-bdbbfe109f2f,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004435,128.0,https://cocoon.huma-num.fr/data/archi/masters/235233.wav,,dialogue
5950,oai:crdo.vjf.cnrs.fr:cocoon-ac2c1fd3-ba49-39cc-afe4-87ddd5a084d7,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004436,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_NUMPLUSCL_VERIFICATIONS_F4_13MARCH2009.xml,oai:crdo.vjf.cnrs.fr:cocoon-bcf31657-dc11-32d4-8eed-bdbbfe109f2f,dialogue
5951,oai:crdo.vjf.cnrs.fr:cocoon-9e657ce8-5fa6-3aeb-a61e-f2384ad4734c,2020-11-28,Naxi,"Ge, A-Gan",10.24397/PANGLOSS-0004437,2202.0,https://cocoon.huma-num.fr/data/archi/masters/234704.wav,,narrative
5952,oai:crdo.vjf.cnrs.fr:cocoon-ea3aa83c-3083-3e2f-9159-1daafb86892a,2020-11-28,Naxi,"Ge, A-Gan",10.24397/PANGLOSS-0004438,538.0,https://cocoon.huma-num.fr/data/archi/masters/234700.wav,,narrative
5953,oai:crdo.vjf.cnrs.fr:cocoon-37a8850c-14ba-3caa-b197-9aab8404f651,2020-11-28,Naxi,"Ge, A-Gan",10.24397/PANGLOSS-0004439,3966.0,https://cocoon.huma-num.fr/data/archi/masters/234703.wav,,narrative
5954,oai:crdo.vjf.cnrs.fr:cocoon-411e7a4a-d4f4-39d2-babb-2fa8ab22d2a1,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004440,491.0,https://cocoon.huma-num.fr/data/archi/masters/234729.wav,,narrative
5955,oai:crdo.vjf.cnrs.fr:cocoon-332421c6-3162-3e8b-8127-9968f5576ae5,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004441,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_F4_10_AGRICULTURAL_ACTIVITIES.xml,oai:crdo.vjf.cnrs.fr:cocoon-411e7a4a-d4f4-39d2-babb-2fa8ab22d2a1,narrative
5956,oai:crdo.vjf.cnrs.fr:cocoon-a7055e49-797d-3784-a6fd-a0569f2cccda,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004442,351.0,https://cocoon.huma-num.fr/data/archi/masters/345111.wav,,narrative
5957,oai:crdo.vjf.cnrs.fr:cocoon-291fcf81-447d-3969-b900-99383564021c,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004443,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_F4_35_DOG_WITH_EGG.xml,oai:crdo.vjf.cnrs.fr:cocoon-a7055e49-797d-3784-a6fd-a0569f2cccda,narrative
5958,oai:crdo.vjf.cnrs.fr:cocoon-58fde9ab-4848-3235-a975-778c3c45fbe9,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004444,371.0,https://cocoon.huma-num.fr/data/archi/masters/346803.wav,,narrative
5959,oai:crdo.vjf.cnrs.fr:cocoon-cf5caeff-404f-3bd7-bee4-9e31aeea6af7,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004445,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_F4_36_TIGER_WITH_EGG.xml,oai:crdo.vjf.cnrs.fr:cocoon-58fde9ab-4848-3235-a975-778c3c45fbe9,narrative
5960,oai:crdo.vjf.cnrs.fr:cocoon-1d91ab4c-fea9-3fd7-976f-e6753a255d1c,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004446,748.0,https://cocoon.huma-num.fr/data/archi/masters/346755.wav,,narrative
5961,oai:crdo.vjf.cnrs.fr:cocoon-df9440ad-68a1-31ed-92fa-9be9305ba0d5,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004447,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_F4_REWARD.xml,oai:crdo.vjf.cnrs.fr:cocoon-1d91ab4c-fea9-3fd7-976f-e6753a255d1c,narrative
5962,oai:crdo.vjf.cnrs.fr:cocoon-d1b7aaca-f105-3917-9bb3-36365afe85f1,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004448,1361.0,https://cocoon.huma-num.fr/data/archi/masters/346739.wav,,narrative
5963,oai:crdo.vjf.cnrs.fr:cocoon-c0475f29-6935-3a53-8da5-6ff8b012ef7c,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004449,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_F4_HOUSEBUILDING.xml,oai:crdo.vjf.cnrs.fr:cocoon-d1b7aaca-f105-3917-9bb3-36365afe85f1,narrative
5964,oai:crdo.vjf.cnrs.fr:cocoon-2f5bb477-5267-38ea-bf77-f4e6dc258e9d,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004450,865.0,https://cocoon.huma-num.fr/data/archi/masters/346775.wav,,
5965,oai:crdo.vjf.cnrs.fr:cocoon-1c3cdc71-1138-333f-a121-70b147a64836,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004451,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_F4_TONE1TO4.xml,oai:crdo.vjf.cnrs.fr:cocoon-2f5bb477-5267-38ea-bf77-f4e6dc258e9d,
5966,oai:crdo.vjf.cnrs.fr:cocoon-c1ccbc6b-5705-341a-b82d-fe085294aa70,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004452,366.0,https://cocoon.huma-num.fr/data/archi/masters/346776.wav,,
5967,oai:crdo.vjf.cnrs.fr:cocoon-3260f9a2-0830-3add-b8ab-48fada830b8f,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004453,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_F4_TONE5.xml,oai:crdo.vjf.cnrs.fr:cocoon-c1ccbc6b-5705-341a-b82d-fe085294aa70,
5968,oai:crdo.vjf.cnrs.fr:cocoon-d62e5852-a63f-3674-b09c-6b175a21cb81,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004454,648.0,https://cocoon.huma-num.fr/data/archi/masters/346777.wav,,
5969,oai:crdo.vjf.cnrs.fr:cocoon-81577471-15e8-385f-8acb-8ed8ece263bd,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004455,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_F4_TONE6.xml,oai:crdo.vjf.cnrs.fr:cocoon-d62e5852-a63f-3674-b09c-6b175a21cb81,
5970,oai:crdo.vjf.cnrs.fr:cocoon-4419730d-5bad-387b-9a15-47a5bb5418ae,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004456,2026.0,https://cocoon.huma-num.fr/data/archi/masters/349158.wav,,
5971,oai:crdo.vjf.cnrs.fr:cocoon-3f42ea1f-fc7c-388c-9684-2bde7e6358b5,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004457,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_F4_TONE7.xml,oai:crdo.vjf.cnrs.fr:cocoon-4419730d-5bad-387b-9a15-47a5bb5418ae,
5972,oai:crdo.vjf.cnrs.fr:cocoon-6bccb80b-22f6-3986-92e3-4c6ed75ef0b5,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004458,1908.0,https://cocoon.huma-num.fr/data/archi/masters/346778.wav,,
5973,oai:crdo.vjf.cnrs.fr:cocoon-af48cf1c-b232-31ca-929a-35f2585f8ac0,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004459,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_F4_TONE8TO10.xml,oai:crdo.vjf.cnrs.fr:cocoon-6bccb80b-22f6-3986-92e3-4c6ed75ef0b5,
5974,oai:crdo.vjf.cnrs.fr:cocoon-f2ccf71a-1f4b-3499-b644-e025720d242c,2020-11-28,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004460,146.0,https://cocoon.huma-num.fr/data/archi/masters/346770.wav,,
5975,oai:crdo.vjf.cnrs.fr:cocoon-41d307b9-d0e9-34b9-bfde-4af3af054a68,2022-02-17,Yongning Na,"Latami, Dashilame",10.24397/PANGLOSS-0004461,,https://cocoon.huma-num.fr/data/michaud/masters/crdo-NRU_F4_TONE11.xml,oai:crdo.vjf.cnrs.fr:cocoon-f2ccf71a-1f4b-3499-b644-e025720d242c,
